type,stem,options,answer,knowledge,analysis
选择,Profit-maximizing behaviour on the part of producers will determine the time profile of price for a non-renewable natural resource. The height of that profile will depend on,"y) the current level of demand.
z) the number of producers.
aa) the resource's scarcity relative to current demand.
bb) the expected future rate of growth of demand for the resource.",aa,"Scarcity rent and price level, Initial price depends on scarcity vs demand",
选择,If producers face uncertainty about the future stability of their property rights then they will tend to adjust their extraction rates in such a way that the rate of price increase will be,"u) zero—that is, the price profile will become flat.
v) lower than it would be without the uncertainty, but still positive.
w) the same as it would be without the uncertainty.
x) higher than it would be without the uncertainty.",x,"Property-rights uncertainty and extraction bias, Higher discounting → faster extraction → higher price growth",
选择,The decline of the British coal industry over the last decade shows that,"e) extraction industries naturally decline when they run out of reserves.
f) non-price factors may be important in determining the pattern of extraction.
g) government ownership is not suited to primary industries.
h) none of the above is true.",f,"Non-price determinants of extraction, Policy, technology, environmental factors",
选择,An individual firm will invest in capital goods as long as,"e) the future net income provided by another unit of capital in any period exceeds its rental price in that period.
f) the present value of the stream of future net incomes provided by another unit of capital exceeds its rental price.
g) the present value of the stream of future net incomes provided by another unit of capital exceeds its purchase price.
h) the firm expects demand to grow in future.",g,"Investment decision criteria, Present value analysis, Cost-benefit analysis for capital goods, Net present value (NPV) rule",
选择,"If the interest rate is 8 per cent then the present value of £5,000 to be received once every year for ever is","a) £625.
b) £5,000.
c) £50,000.
d) £62,500.",d,"Present value of a perpetuity, Perpetuity formula PV = C/r, Interest rate applications, Time value of money",
选择,Efficiency wages are,"i) wages which equate the supply and demand of labour.
j) wages which yield the best combination of price and quality of worker.
k) wages which reflect the efficiency of the firm.
l) wages which generate exactly the right number of applications when the firm has vacancies.",j,"Efficiency wage theory, Labour market imperfections, Adverse selection",
选择,Efficiency wages may,"i) reduce problems of adverse selection of workers by firms.
j) increase problems of moral hazard on the part of workers.
k) encourage inefficient workers to leave their jobs.
l) Both (b) and (c) are true.",i,"Efficiency wages, Adverse selection, Moral hazard",
选择,'Signalling' in economics is a process,"u) by which firms select the sort of workers they want.
v) by which potential employees indicate what sort of workers they are.
w) by which the firm's head office communicates with its branches and warehouses.
x) by which railway accidents are avoided.",v,"Signalling theory, Asymmetric information, Labour market signalling",
选择,An internal labour market consists of,"u) a firm and its employees.
v) an industry and the people who work in it.
w) a firm and its long-term employees.
x) the long-term employees of a firm.",x,"Internal labour markets, Employment relationships, Firm-specific human capital",
选择,Which of the following is not a reason why internal labour markets may be more efficient than linking an employee's pay to his or her individual performance?,"q) The need for extensive on-the-job learning.
r) The desire of firms to attract and keep good workers.
s) The need for long-term planning by senior staff.
t) The fact that it may be difficult to measure the marginal productivities of new employees accurately.",t,"Internal labour markets, Performance measurement, Marginal productivity",
选择,Which of the following is not an advantage of a tournament structure of rewards within a firm?,"a) There is no need for management decisions about promotion.
b) Determining promotions needs only limited information.
c) Pay negotiation with individual workers is avoided.
d) Problems of asymmetric information within the firm are reduced.",a,"Tournament theory, Promotion mechanisms, Asymmetric information",
选择,The difference between the price of land on the edge of a city and the price of land in the centre of the city,"cc) increases proportionally as the size of the city increases.
dd) increases proportionally to the square root of the size of the city.
ee) decreases proportionally as the size of the city increases.
ff) is unaffected by the size of the city.",dd,"Urban land rent, City size and land prices, Location theory",
